week_start,week_end,campaign_id,campaign_name,conversion_action_resource,conversion_action_name,conversion_action_category,conversions,conversion_value,all_conversions,all_conversion_value
2025-12-29,2026-01-04,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981599,Google Shopping App Add To Cart,ADD_TO_CART,0.000000,0.000000,176.883739,49074.327159
2025-12-29,2026-01-04,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981596,Google Shopping App Begin Checkout,BEGIN_CHECKOUT,0.000000,0.000000,11.487663,2688.131097
2025-12-29,2026-01-04,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981722,Google Shopping App Page View,PAGE_VIEW,0.000000,0.000000,4776.467553,4261.343998
2025-12-29,2026-01-04,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981593,Google Shopping App Purchase,PURCHASE,17.993511,11622.527683,17.993511,11622.527683
2025-12-29,2026-01-04,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981728,Google Shopping App Search,PAGE_VIEW,0.000000,0.000000,150.206319,138.547937
2025-12-29,2026-01-04,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981725,Google Shopping App View Item,PAGE_VIEW,0.000000,0.000000,3419.310236,2984.306463
2026-01-05,2026-01-11,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981731,Google Shopping App Add Payment Info,DEFAULT,0.000000,0.000000,2.995817,2.995817
2026-01-05,2026-01-11,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981599,Google Shopping App Add To Cart,ADD_TO_CART,0.000000,0.000000,125.824139,47554.252376
2026-01-05,2026-01-11,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981596,Google Shopping App Begin Checkout,BEGIN_CHECKOUT,0.000000,0.000000,4.961033,527.132616
2026-01-05,2026-01-11,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981722,Google Shopping App Page View,PAGE_VIEW,0.000000,0.000000,4302.733048,3874.815143
2026-01-05,2026-01-11,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981593,Google Shopping App Purchase,PURCHASE,19.668195,2542.557207,19.668195,2542.557207
2026-01-05,2026-01-11,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981728,Google Shopping App Search,PAGE_VIEW,0.000000,0.000000,172.374607,153.889280
2026-01-05,2026-01-11,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981725,Google Shopping App View Item,PAGE_VIEW,0.000000,0.000000,2925.645484,2598.968753
2026-01-12,2026-01-18,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981731,Google Shopping App Add Payment Info,DEFAULT,0.000000,0.000000,18.496193,18.496193
2026-01-12,2026-01-18,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981599,Google Shopping App Add To Cart,ADD_TO_CART,0.000000,0.000000,116.207415,65850.426415
2026-01-12,2026-01-18,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981596,Google Shopping App Begin Checkout,BEGIN_CHECKOUT,0.000000,0.000000,6.730165,12262.082802
2026-01-12,2026-01-18,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981722,Google Shopping App Page View,PAGE_VIEW,0.000000,0.000000,5721.359716,5127.580445
2026-01-12,2026-01-18,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981593,Google Shopping App Purchase,PURCHASE,38.535698,12666.275097,38.535698,12666.275097
2026-01-12,2026-01-18,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981728,Google Shopping App Search,PAGE_VIEW,0.000000,0.000000,197.299700,183.878602
2026-01-12,2026-01-18,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981725,Google Shopping App View Item,PAGE_VIEW,0.000000,0.000000,3953.099512,3559.161145
2026-01-19,2026-01-25,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981731,Google Shopping App Add Payment Info,DEFAULT,0.000000,0.000000,6.250780,6.250780
2026-01-19,2026-01-25,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981599,Google Shopping App Add To Cart,ADD_TO_CART,0.000000,0.000000,112.459590,80384.499369
2026-01-19,2026-01-25,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981596,Google Shopping App Begin Checkout,BEGIN_CHECKOUT,0.000000,0.000000,4.565786,5802.539386
2026-01-19,2026-01-25,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981722,Google Shopping App Page View,PAGE_VIEW,0.000000,0.000000,4388.808914,3885.916226
2026-01-19,2026-01-25,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981593,Google Shopping App Purchase,PURCHASE,23.337232,10978.519182,23.337232,10978.519182
2026-01-19,2026-01-25,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981728,Google Shopping App Search,PAGE_VIEW,0.000000,0.000000,181.849928,170.369267
2026-01-19,2026-01-25,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981725,Google Shopping App View Item,PAGE_VIEW,0.000000,0.000000,2875.892398,2533.153434
2026-01-26,2026-02-01,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981731,Google Shopping App Add Payment Info,DEFAULT,0.000000,0.000000,2.499220,2.499220
2026-01-26,2026-02-01,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981599,Google Shopping App Add To Cart,ADD_TO_CART,0.000000,0.000000,76.996527,60853.295327
2026-01-26,2026-02-01,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981596,Google Shopping App Begin Checkout,BEGIN_CHECKOUT,0.000000,0.000000,1.578881,289.242952
2026-01-26,2026-02-01,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981722,Google Shopping App Page View,PAGE_VIEW,0.000000,0.000000,4674.400087,4274.829497
2026-01-26,2026-02-01,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981593,Google Shopping App Purchase,PURCHASE,20.610203,6219.958398,20.610203,6219.958398
2026-01-26,2026-02-01,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981728,Google Shopping App Search,PAGE_VIEW,0.000000,0.000000,379.866970,359.864527
2026-01-26,2026-02-01,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981725,Google Shopping App View Item,PAGE_VIEW,0.000000,0.000000,3118.501557,2847.341475
2026-02-02,2026-02-08,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981731,Google Shopping App Add Payment Info,DEFAULT,0.000000,0.000000,7.508192,7.508192
2026-02-02,2026-02-08,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981599,Google Shopping App Add To Cart,ADD_TO_CART,0.000000,0.000000,96.882327,39876.930329
2026-02-02,2026-02-08,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981596,Google Shopping App Begin Checkout,BEGIN_CHECKOUT,0.000000,0.000000,4.684285,3169.900148
2026-02-02,2026-02-08,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981722,Google Shopping App Page View,PAGE_VIEW,0.000000,0.000000,5515.275789,5062.877374
2026-02-02,2026-02-08,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981593,Google Shopping App Purchase,PURCHASE,27.195481,1811.891286,27.195481,1811.891286
2026-02-02,2026-02-08,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981728,Google Shopping App Search,PAGE_VIEW,0.000000,0.000000,201.989827,183.183966
2026-02-02,2026-02-08,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981725,Google Shopping App View Item,PAGE_VIEW,0.000000,0.000000,3900.621095,3564.046585
2026-02-09,2026-02-15,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981731,Google Shopping App Add Payment Info,DEFAULT,0.000000,0.000000,3.841963,3.841963
2026-02-09,2026-02-15,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981599,Google Shopping App Add To Cart,ADD_TO_CART,0.000000,0.000000,81.712764,35149.383987
2026-02-09,2026-02-15,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981596,Google Shopping App Begin Checkout,BEGIN_CHECKOUT,0.000000,0.000000,1.013998,2266.870724
2026-02-09,2026-02-15,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981722,Google Shopping App Page View,PAGE_VIEW,0.000000,0.000000,5013.034619,4581.467798
2026-02-09,2026-02-15,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981593,Google Shopping App Purchase,PURCHASE,17.920110,1507.298600,17.920110,1507.298600
2026-02-09,2026-02-15,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981728,Google Shopping App Search,PAGE_VIEW,0.000000,0.000000,157.820498,143.305958
2026-02-09,2026-02-15,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981725,Google Shopping App View Item,PAGE_VIEW,0.000000,0.000000,3512.499965,3209.730746
2026-02-16,2026-02-22,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981731,Google Shopping App Add Payment Info,DEFAULT,0.000000,0.000000,9.517610,9.517610
2026-02-16,2026-02-22,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981599,Google Shopping App Add To Cart,ADD_TO_CART,0.000000,0.000000,109.694873,59099.649756
2026-02-16,2026-02-22,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981596,Google Shopping App Begin Checkout,BEGIN_CHECKOUT,0.000000,0.000000,4.523330,2724.467873
2026-02-16,2026-02-22,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981722,Google Shopping App Page View,PAGE_VIEW,0.000000,0.000000,4354.477722,4018.908361
2026-02-16,2026-02-22,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981593,Google Shopping App Purchase,PURCHASE,20.125468,7337.900743,21.125468,7372.890743
2026-02-16,2026-02-22,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981728,Google Shopping App Search,PAGE_VIEW,0.000000,0.000000,210.681912,200.451289
2026-02-16,2026-02-22,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981725,Google Shopping App View Item,PAGE_VIEW,0.000000,0.000000,3107.600632,2870.483106
2026-02-23,2026-03-01,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981731,Google Shopping App Add Payment Info,DEFAULT,0.000000,0.000000,3.988297,3.988297
2026-02-23,2026-03-01,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981599,Google Shopping App Add To Cart,ADD_TO_CART,0.000000,0.000000,68.343053,22179.168464
2026-02-23,2026-03-01,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981596,Google Shopping App Begin Checkout,BEGIN_CHECKOUT,0.000000,0.000000,4.000000,1344.710000
2026-02-23,2026-03-01,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981722,Google Shopping App Page View,PAGE_VIEW,0.000000,0.000000,4910.753969,4541.448230
2026-02-23,2026-03-01,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981593,Google Shopping App Purchase,PURCHASE,23.328977,2177.097654,23.328977,2177.097654
2026-02-23,2026-03-01,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981728,Google Shopping App Search,PAGE_VIEW,0.000000,0.000000,186.725728,179.123428
2026-02-23,2026-03-01,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981725,Google Shopping App View Item,PAGE_VIEW,0.000000,0.000000,3688.899728,3423.883719
2026-03-02,2026-03-08,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981731,Google Shopping App Add Payment Info,DEFAULT,0.000000,0.000000,12.154364,12.154364
2026-03-02,2026-03-08,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981599,Google Shopping App Add To Cart,ADD_TO_CART,0.000000,0.000000,96.710566,78842.773582
2026-03-02,2026-03-08,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981596,Google Shopping App Begin Checkout,BEGIN_CHECKOUT,0.000000,0.000000,7.957990,7921.079860
2026-03-02,2026-03-08,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981722,Google Shopping App Page View,PAGE_VIEW,0.000000,0.000000,5289.851465,4883.917796
2026-03-02,2026-03-08,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981593,Google Shopping App Purchase,PURCHASE,26.066635,9333.290760,27.066635,9336.280760
2026-03-02,2026-03-08,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981728,Google Shopping App Search,PAGE_VIEW,0.000000,0.000000,182.142918,166.528800
2026-03-02,2026-03-08,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981725,Google Shopping App View Item,PAGE_VIEW,0.000000,0.000000,3895.754188,3614.547114
2026-03-09,2026-03-15,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981731,Google Shopping App Add Payment Info,DEFAULT,0.000000,0.000000,8.053932,8.053932
2026-03-09,2026-03-15,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981599,Google Shopping App Add To Cart,ADD_TO_CART,0.000000,0.000000,61.319977,40758.432272
2026-03-09,2026-03-15,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981722,Google Shopping App Page View,PAGE_VIEW,0.000000,0.000000,4074.288848,3799.546926
2026-03-09,2026-03-15,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981593,Google Shopping App Purchase,PURCHASE,30.011621,3084.105282,30.011621,3084.105282
2026-03-09,2026-03-15,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981728,Google Shopping App Search,PAGE_VIEW,0.000000,0.000000,151.695423,140.729674
2026-03-09,2026-03-15,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981725,Google Shopping App View Item,PAGE_VIEW,0.000000,0.000000,3163.726267,2955.681401
2026-03-16,2026-03-22,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981731,Google Shopping App Add Payment Info,DEFAULT,0.000000,0.000000,10.498677,10.498677
2026-03-16,2026-03-22,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981599,Google Shopping App Add To Cart,ADD_TO_CART,0.000000,0.000000,57.751691,29417.101751
2026-03-16,2026-03-22,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981596,Google Shopping App Begin Checkout,BEGIN_CHECKOUT,0.000000,0.000000,2.000000,2645.860000
2026-03-16,2026-03-22,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981722,Google Shopping App Page View,PAGE_VIEW,0.000000,0.000000,4039.592884,3905.436133
2026-03-16,2026-03-22,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981593,Google Shopping App Purchase,PURCHASE,27.483607,6866.181321,27.483607,6866.181321
2026-03-16,2026-03-22,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981728,Google Shopping App Search,PAGE_VIEW,0.000000,0.000000,133.874707,127.009765
2026-03-16,2026-03-22,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981725,Google Shopping App View Item,PAGE_VIEW,0.000000,0.000000,2941.421141,2846.928360
2026-03-23,2026-03-29,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981731,Google Shopping App Add Payment Info,DEFAULT,0.000000,0.000000,4.666667,4.666667
2026-03-23,2026-03-29,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981599,Google Shopping App Add To Cart,ADD_TO_CART,0.000000,0.000000,50.067372,27426.240408
2026-03-23,2026-03-29,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981596,Google Shopping App Begin Checkout,BEGIN_CHECKOUT,0.000000,0.000000,0.666667,193.320097
2026-03-23,2026-03-29,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981722,Google Shopping App Page View,PAGE_VIEW,0.000000,0.000000,4342.214463,4166.852918
2026-03-23,2026-03-29,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981593,Google Shopping App Purchase,PURCHASE,26.858855,3953.669337,26.858855,3953.669337
2026-03-23,2026-03-29,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981728,Google Shopping App Search,PAGE_VIEW,0.000000,0.000000,139.375444,128.900681
2026-03-23,2026-03-29,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981725,Google Shopping App View Item,PAGE_VIEW,0.000000,0.000000,3203.331151,3096.763182
2026-03-30,2026-04-05,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981731,Google Shopping App Add Payment Info,DEFAULT,0.000000,0.000000,5.002164,5.002164
2026-03-30,2026-04-05,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981599,Google Shopping App Add To Cart,ADD_TO_CART,0.000000,0.000000,47.175791,21442.034170
2026-03-30,2026-04-05,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981596,Google Shopping App Begin Checkout,BEGIN_CHECKOUT,0.000000,0.000000,2.529699,3116.404469
2026-03-30,2026-04-05,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981722,Google Shopping App Page View,PAGE_VIEW,0.000000,0.000000,4448.062291,4199.453076
2026-03-30,2026-04-05,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981593,Google Shopping App Purchase,PURCHASE,26.783368,6219.806704,26.783368,6219.806704
2026-03-30,2026-04-05,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981728,Google Shopping App Search,PAGE_VIEW,0.000000,0.000000,159.642548,146.491947
2026-03-30,2026-04-05,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981725,Google Shopping App View Item,PAGE_VIEW,0.000000,0.000000,3246.826804,3045.538215
2026-04-06,2026-04-12,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981731,Google Shopping App Add Payment Info,DEFAULT,0.000000,0.000000,5.000000,5.000000
2026-04-06,2026-04-12,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981599,Google Shopping App Add To Cart,ADD_TO_CART,0.000000,0.000000,76.731684,79271.118234
2026-04-06,2026-04-12,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981596,Google Shopping App Begin Checkout,BEGIN_CHECKOUT,0.000000,0.000000,2.000000,1560.900000
2026-04-06,2026-04-12,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981722,Google Shopping App Page View,PAGE_VIEW,0.000000,0.000000,5070.118207,4912.155447
2026-04-06,2026-04-12,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981593,Google Shopping App Purchase,PURCHASE,23.611451,8688.518008,23.611451,8688.518008
2026-04-06,2026-04-12,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981728,Google Shopping App Search,PAGE_VIEW,0.000000,0.000000,186.253373,176.636102
2026-04-06,2026-04-12,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981725,Google Shopping App View Item,PAGE_VIEW,0.000000,0.000000,3198.243419,3094.879471
2026-04-13,2026-04-19,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981731,Google Shopping App Add Payment Info,DEFAULT,0.000000,0.000000,2.666666,2.666666
2026-04-13,2026-04-19,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981599,Google Shopping App Add To Cart,ADD_TO_CART,0.000000,0.000000,95.604110,36747.660089
2026-04-13,2026-04-19,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981596,Google Shopping App Begin Checkout,BEGIN_CHECKOUT,0.000000,0.000000,4.166666,1144.094793
2026-04-13,2026-04-19,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981722,Google Shopping App Page View,PAGE_VIEW,0.000000,0.000000,5587.510797,5240.750371
2026-04-13,2026-04-19,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981593,Google Shopping App Purchase,PURCHASE,31.470911,9117.708251,31.470911,9117.708251
2026-04-13,2026-04-19,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981728,Google Shopping App Search,PAGE_VIEW,0.000000,0.000000,154.437425,144.635657
2026-04-13,2026-04-19,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981725,Google Shopping App View Item,PAGE_VIEW,0.000000,0.000000,3867.164976,3634.185927
2026-04-20,2026-04-26,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981731,Google Shopping App Add Payment Info,DEFAULT,0.000000,0.000000,2.428572,2.428572
2026-04-20,2026-04-26,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981599,Google Shopping App Add To Cart,ADD_TO_CART,0.000000,0.000000,64.920509,75296.299237
2026-04-20,2026-04-26,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981596,Google Shopping App Begin Checkout,BEGIN_CHECKOUT,0.000000,0.000000,1.000000,122.990000
2026-04-20,2026-04-26,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981722,Google Shopping App Page View,PAGE_VIEW,0.000000,0.000000,3615.106841,3467.295809
2026-04-20,2026-04-26,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981593,Google Shopping App Purchase,PURCHASE,21.275535,32385.202701,22.275535,37638.322701
2026-04-20,2026-04-26,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981728,Google Shopping App Search,PAGE_VIEW,0.000000,0.000000,82.689760,74.358037
2026-04-20,2026-04-26,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981725,Google Shopping App View Item,PAGE_VIEW,0.000000,0.000000,2636.234011,2509.599711
2026-04-27,2026-05-03,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981731,Google Shopping App Add Payment Info,DEFAULT,0.000000,0.000000,1.997836,1.997836
2026-04-27,2026-05-03,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981599,Google Shopping App Add To Cart,ADD_TO_CART,0.000000,0.000000,48.736153,31932.182411
2026-04-27,2026-05-03,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981596,Google Shopping App Begin Checkout,BEGIN_CHECKOUT,0.000000,0.000000,0.970301,32.980531
2026-04-27,2026-05-03,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981722,Google Shopping App Page View,PAGE_VIEW,0.000000,0.000000,3905.561703,3709.815402
2026-04-27,2026-05-03,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981593,Google Shopping App Purchase,PURCHASE,18.245140,1113.585438,18.245140,1113.585438
2026-04-27,2026-05-03,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981728,Google Shopping App Search,PAGE_VIEW,0.000000,0.000000,168.849523,161.113200
2026-04-27,2026-05-03,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981725,Google Shopping App View Item,PAGE_VIEW,0.000000,0.000000,2911.346127,2770.999661
2026-05-04,2026-05-10,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981731,Google Shopping App Add Payment Info,DEFAULT,0.000000,0.000000,6.844354,6.844354
2026-05-04,2026-05-10,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981599,Google Shopping App Add To Cart,ADD_TO_CART,0.000000,0.000000,61.468025,31890.292924
2026-05-04,2026-05-10,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981596,Google Shopping App Begin Checkout,BEGIN_CHECKOUT,0.000000,0.000000,2.833334,467.935207
2026-05-04,2026-05-10,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981722,Google Shopping App Page View,PAGE_VIEW,0.000000,0.000000,3885.807774,3657.993503
2026-05-04,2026-05-10,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981593,Google Shopping App Purchase,PURCHASE,18.498685,2444.539320,18.498685,2444.539320
2026-05-04,2026-05-10,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981728,Google Shopping App Search,PAGE_VIEW,0.000000,0.000000,164.190121,148.152415
2026-05-04,2026-05-10,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981725,Google Shopping App View Item,PAGE_VIEW,0.000000,0.000000,3064.885542,2903.530679
2026-05-11,2026-05-17,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981731,Google Shopping App Add Payment Info,DEFAULT,0.000000,0.000000,2.997674,2.997674
2026-05-11,2026-05-17,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981599,Google Shopping App Add To Cart,ADD_TO_CART,0.000000,0.000000,59.295610,30245.696690
2026-05-11,2026-05-17,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981722,Google Shopping App Page View,PAGE_VIEW,0.000000,0.000000,4823.727263,4458.299274
2026-05-11,2026-05-17,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981593,Google Shopping App Purchase,PURCHASE,22.259076,2809.992705,22.259076,2809.992705
2026-05-11,2026-05-17,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981728,Google Shopping App Search,PAGE_VIEW,0.000000,0.000000,173.664310,171.200968
2026-05-11,2026-05-17,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981725,Google Shopping App View Item,PAGE_VIEW,0.000000,0.000000,3731.719675,3457.591008
2026-05-18,2026-05-24,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981731,Google Shopping App Add Payment Info,DEFAULT,0.000000,0.000000,11.453015,11.453015
2026-05-18,2026-05-24,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981599,Google Shopping App Add To Cart,ADD_TO_CART,0.000000,0.000000,62.255895,34179.765244
2026-05-18,2026-05-24,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981596,Google Shopping App Begin Checkout,BEGIN_CHECKOUT,0.000000,0.000000,3.500000,4065.750000
2026-05-18,2026-05-24,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981722,Google Shopping App Page View,PAGE_VIEW,0.000000,0.000000,4272.286308,3961.405366
2026-05-18,2026-05-24,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981593,Google Shopping App Purchase,PURCHASE,20.617051,3551.307920,20.617051,3551.307920
2026-05-18,2026-05-24,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981728,Google Shopping App Search,PAGE_VIEW,0.000000,0.000000,115.175117,98.422288
2026-05-18,2026-05-24,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981725,Google Shopping App View Item,PAGE_VIEW,0.000000,0.000000,3380.700590,3161.611298
2026-05-25,2026-05-31,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981731,Google Shopping App Add Payment Info,DEFAULT,0.000000,0.000000,5.000000,5.000000
2026-05-25,2026-05-31,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981599,Google Shopping App Add To Cart,ADD_TO_CART,0.000000,0.000000,62.572538,42319.205979
2026-05-25,2026-05-31,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981596,Google Shopping App Begin Checkout,BEGIN_CHECKOUT,0.000000,0.000000,8.750000,2782.547500
2026-05-25,2026-05-31,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981722,Google Shopping App Page View,PAGE_VIEW,0.000000,0.000000,3948.167623,3720.231264
2026-05-25,2026-05-31,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981593,Google Shopping App Purchase,PURCHASE,9.516461,1072.756503,9.516461,1072.756503
2026-05-25,2026-05-31,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981728,Google Shopping App Search,PAGE_VIEW,0.000000,0.000000,120.797692,105.715217
2026-05-25,2026-05-31,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981725,Google Shopping App View Item,PAGE_VIEW,0.000000,0.000000,3076.039391,2898.972238
2026-06-01,2026-06-07,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981731,Google Shopping App Add Payment Info,DEFAULT,0.000000,0.000000,1.110042,1.110042
2026-06-01,2026-06-07,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981599,Google Shopping App Add To Cart,ADD_TO_CART,0.000000,0.000000,110.833007,34988.247452
2026-06-01,2026-06-07,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981596,Google Shopping App Begin Checkout,BEGIN_CHECKOUT,0.000000,0.000000,8.468481,681.769701
2026-06-01,2026-06-07,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981722,Google Shopping App Page View,PAGE_VIEW,0.000000,0.000000,4522.485771,4310.289817
